Pcmtd2,Pcmtd2,3.42E-26,1.05E-24,5.36E-01,-1.87E+00,4.24E+02,7.90E+02
Ttc39b,Ttc39b,3.88E-26,1.19E-24,2.09E+00,2.09E+00,1.29E+03,6.16E+02
Rbpms2,Rbpms2,5.13E-26,1.57E-24,3.46E+00,3.46E+00,2.40E+03,6.95E+02
Mrvi1,Mrvi1,5.23E-26,1.59E-24,2.84E+00,2.84E+00,7.12E+03,2.51E+03
H1f3,H1f3,5.65E-26,1.72E-24,3.72E-01,-2.69E+00,1.24E+04,3.34E+04
Gm6093,Gm6093,5.71E-26,1.73E-24,1.05E+03,1.05E+03,3.13E+02,2.97E-01
Ppm1d,Ppm1d,6.68E-26,2.02E-24,4.72E-01,-2.12E+00,5.19E+02,1.10E+03
Prokr1,Prokr1,7.79E-26,2.35E-24,4.08E-01,-2.45E+00,1.21E+02,2.97E+02
Cbr2,Cbr2,9.13E-26,2.75E-24,1.11E+01,1.11E+01,1.07E+03,9.63E+01
Prc1,Prc1,9.34E-26,2.81E-24,4.33E-01,-2.31E+00,1.51E+03,3.49E+03
Lox,Lox,1.10E-25,3.29E-24,4.39E+00,4.39E+00,1.45E+03,3.30E+02
H2bc6,H2bc6,1.18E-25,3.53E-24,3.92E-01,-2.55E+00,3.36E+03,8.58E+03
Gm20628,Gm20628,1.45E-25,4.32E-24,3.54E-01,-2.83E+00,2.46E+03,6.95E+03
Bpgm,Bpgm,1.45E-25,4.32E-24,1.02E-01,-9.77E+00,9.82E+02,9.60E+03
Ehd3,Ehd3,1.57E-25,4.66E-24,3.93E+00,3.93E+00,2.59E+03,6.60E+02
Ndrg2,Ndrg2,1.62E-25,4.80E-24,4.26E+00,4.26E+00,6.54E+02,1.53E+02
Timp3,Timp3,1.72E-25,5.10E-24,2.53E+00,2.53E+00,7.29E+03,2.88E+03
Spire1,Spire1,1.85E-25,5.47E-24,2.55E-01,-3.92E+00,7.60E+02,2.98E+03
Card11,Card11,2.00E-25,5.89E-24,3.83E-01,-2.61E+00,2.92E+02,7.62E+02
Rbp4,Rbp4,2.06E-25,6.06E-24,5.58E+01,5.58E+01,2.82E+02,5.05E+00
Nfya,Nfya,2.14E-25,6.30E-24,6.58E-01,-1.52E+00,1.35E+03,2.06E+03
H3c4,H3c4,2.16E-25,6.34E-24,3.25E-01,-3.07E+00,4.90E+03,1.51E+04
Eldr,Eldr,2.22E-25,6.48E-24,2.72E-01,-3.68E+00,4.05E+01,1.49E+02
Fn3krp,Fn3krp,2.30E-25,6.71E-24,2.06E-01,-4.86E+00,3.84E+02,1.87E+03
Fam210b,Fam210b,2.41E-25,7.02E-24,2.93E-01,-3.42E+00,6.51E+02,2.22E+03
Gadd45g,Gadd45g,2.46E-25,7.13E-24,2.77E+00,2.77E+00,4.76E+02,1.72E+02
Dusp8,Dusp8,2.76E-25,8.00E-24,2.79E-01,-3.59E+00,1.68E+02,6.01E+02
Ptx3,Ptx3,2.78E-25,8.04E-24,3.72E+00,3.72E+00,3.21E+02,8.64E+01
Pgm1,Pgm1,2.95E-25,8.50E-24,1.93E+00,1.93E+00,8.75E+02,4.54E+02
Ndc80,Ndc80,4.03E-25,1.16E-23,5.05E-01,-1.98E+00,4.51E+02,8.92E+02
Pck1,Pck1,4.28E-25,1.23E-23,7.93E+01,7.93E+01,3.10E+02,3.90E+00
Nupr1,Nupr1,4.30E-25,1.23E-23,3.14E+00,3.14E+00,3.39E+02,1.08E+02
Zgrf1,Zgrf1,5.10E-25,1.46E-23,4.17E-01,-2.40E+00,4.47E+02,1.07E+03
Itsn1,Itsn1,6.86E-25,1.96E-23,5.96E-01,-1.68E+00,2.44E+03,4.10E+03
Retnla,Retnla,6.98E-25,1.99E-23,4.84E+02,4.84E+02,4.18E+02,8.62E-01
Ppp1r10,Ppp1r10,9.07E-25,2.58E-23,6.86E-01,-1.46E+00,1.70E+03,2.48E+03
Alms1,Alms1,9.62E-25,2.73E-23,4.47E-01,-2.24E+00,6.63E+02,1.48E+03
