Gm10814,Gm10814,5.91E-03,1.51E-01,5.25E-01,-1.90E+00,1.78E+01,3.38E+01
Mmp2,Mmp2,5.92E-03,1.51E-01,5.50E-01,-1.82E+00,6.21E+02,1.13E+03
Stau2,Stau2,5.97E-03,1.51E-01,7.14E-01,-1.40E+00,5.25E+02,7.35E+02
Adamts8,Adamts8,5.97E-03,1.51E-01,2.47E+00,2.47E+00,4.47E+01,1.81E+01
Plin3,Plin3,6.08E-03,1.53E-01,1.41E+00,1.41E+00,1.79E+03,1.27E+03
Bambi,Bambi,6.09E-03,1.53E-01,5.02E-01,-1.99E+00,2.05E+01,4.09E+01
Usp29,Usp29,6.11E-03,1.53E-01,2.74E+00,2.74E+00,3.35E+01,1.23E+01
Sfrp5,Sfrp5,6.11E-03,1.53E-01,1.74E+00,1.74E+00,2.07E+02,1.19E+02
Tnfrsf10b,Tnfrsf10b,6.12E-03,1.53E-01,1.78E+00,1.78E+00,4.38E+01,2.47E+01
Ints6l,Ints6l,6.16E-03,1.54E-01,7.07E-01,-1.41E+00,1.45E+02,2.05E+02
Peg13,Peg13,6.18E-03,1.54E-01,1.49E+00,1.49E+00,1.13E+03,7.63E+02
Fam117a,Fam117a,6.22E-03,1.55E-01,5.83E-01,-1.71E+00,2.51E+01,4.30E+01
Gm29773,Gm29773,6.27E-03,1.56E-01,1.43E+00,1.43E+00,4.87E+02,3.40E+02
Wbp1l,Wbp1l,6.28E-03,1.56E-01,1.63E+00,1.63E+00,1.43E+03,8.74E+02
Ndfip1,Ndfip1,6.33E-03,1.57E-01,7.93E-01,-1.26E+00,1.07E+03,1.35E+03
Tm9sf2,Tm9sf2,6.34E-03,1.57E-01,7.93E-01,-1.26E+00,1.20E+03,1.52E+03
2310014F06Rik,2310014F06Rik,6.35E-03,1.57E-01,2.09E+00,2.09E+00,4.51E+01,2.15E+01
Gnb4,Gnb4,6.37E-03,1.57E-01,1.38E+00,1.38E+00,3.88E+02,2.81E+02
Gab1,Gab1,6.38E-03,1.57E-01,7.11E-01,-1.41E+00,2.05E+02,2.88E+02
2900026A02Rik,2900026A02Rik,6.38E-03,1.57E-01,1.38E+00,1.38E+00,9.05E+02,6.56E+02
Col19a1,Col19a1,6.41E-03,1.57E-01,3.74E-01,-2.68E+00,1.48E+01,3.96E+01
Gm12895,Gm12895,6.43E-03,1.57E-01,5.73E-01,-1.75E+00,1.38E+02,2.40E+02
Acsl4,Acsl4,6.47E-03,1.57E-01,8.15E-01,-1.23E+00,8.35E+02,1.02E+03
Mafk,Mafk,6.48E-03,1.57E-01,1.44E+00,1.44E+00,6.30E+02,4.37E+02
Svip,Svip,6.48E-03,1.57E-01,8.07E-01,-1.24E+00,8.89E+02,1.10E+03
Lnx1,Lnx1,6.48E-03,1.57E-01,1.54E+00,1.54E+00,2.76E+02,1.79E+02
Rnf150,Rnf150,6.49E-03,1.57E-01,8.02E-01,-1.25E+00,6.33E+02,7.89E+02
Lipo3,Lipo3,6.59E-03,1.59E-01,6.79E-01,-1.47E+00,1.08E+02,1.59E+02
Smpdl3b,Smpdl3b,6.60E-03,1.59E-01,5.76E-01,-1.74E+00,4.23E+01,7.34E+01
Sh3bp4,Sh3bp4,6.60E-03,1.59E-01,1.52E+00,1.52E+00,1.05E+02,6.96E+01
Mcoln1,Mcoln1,6.62E-03,1.59E-01,7.11E-01,-1.41E+00,2.84E+02,3.99E+02
Shc4,Shc4,6.65E-03,1.59E-01,1.88E+00,1.88E+00,3.98E+01,2.12E+01
Dusp3,Dusp3,6.67E-03,1.60E-01,7.74E-01,-1.29E+00,8.27E+03,1.07E+04
Ctsh,Ctsh,6.69E-03,1.60E-01,6.78E-01,-1.47E+00,1.66E+02,2.45E+02
Fut10,Fut10,6.70E-03,1.60E-01,1.33E+00,1.33E+00,3.38E+02,2.54E+02
Col15a1,Col15a1,6.72E-03,1.60E-01,4.60E-01,-2.17E+00,5.81E+01,1.26E+02
Col11a1,Col11a1,6.72E-03,1.60E-01,2.94E-01,-3.40E+00,2.61E+01,8.87E+01
Lrp6,Lrp6,6.76E-03,1.60E-01,7.79E-01,-1.28E+00,5.62E+02,7.22E+02
Ppp3r1,Ppp3r1,6.77E-03,1.60E-01,6.83E-01,-1.46E+00,1.09E+03,1.60E+03
Kcnj2,Kcnj2,6.77E-03,1.60E-01,1.33E+00,1.33E+00,1.46E+03,1.10E+03
Rps28,Rps28,6.79E-03,1.60E-01,1.34E+00,1.34E+00,3.62E+03,2.71E+03
Bche,Bche,6.79E-03,1.60E-01,1.45E+00,1.45E+00,2.14E+02,1.48E+02
Mfap3l,Mfap3l,6.83E-03,1.60E-01,6.98E-01,-1.43E+00,8.89E+01,1.27E+02
Gm50221,Gm50221,6.88E-03,1.61E-01,1.68E+00,1.68E+00,1.94E+02,1.15E+02
Vcp-rs,Vcp-rs,6.88E-03,1.61E-01,7.87E-01,-1.27E+00,7.76E+02,9.86E+02
Hivep2,Hivep2,6.89E-03,1.61E-01,7.01E-01,-1.43E+00,6.63E+02,9.45E+02
Egfl6,Egfl6,6.92E-03,1.61E-01,3.46E-01,-2.89E+00,2.32E+01,6.70E+01
B4gat1,B4gat1,6.93E-03,1.61E-01,7.97E-01,-1.26E+00,7.17E+02,9.01E+02
Adamts2,Adamts2,6.96E-03,1.61E-01,5.20E-01,-1.92E+00,7.70E+01,1.48E+02
LTO1,LTO1,6.96E-03,1.61E-01,7.57E-01,-1.32E+00,2.49E+02,3.29E+02
E2f6,E2f6,6.97E-03,1.61E-01,7.07E-01,-1.42E+00,5.59E+02,7.91E+02
